htid,corpus,author,title,pub_date,genre,gender,white,origin_area,origin_nation,wordcount
uc1.b4097695,Hathi,"Ford, Ford Madox,",The portrait,1910,Fiction,,,,,114934
umn.319510020589366,Hathi,"Moore, William Henry,",Polly Masson,1919,Fiction,,,,,115376
uiuo.ark:/13960/t0ks6zr8k,Hathi,"Burrard, W. Dutton",A great platonic friendship,1887,Fiction,,,,,68694
uc2.ark:/13960/t2k64gm5g,Hathi,"Richardson, Dorothy Miller,",Deadlock,1921,Fiction,,,,,92137
uva.x001213211,Hathi,"Daudet, Alphonse,",Kings in exile,1890,Fiction,,,,,125584
uc1.$b299113,Hathi,"Purcell, Victor,","The further side of No-man's land, | $c: by V.W.W.S. Purcell.",1932,Fiction,,,,,74158
mdp.39015063973963,Hathi,"Yonge, Charlotte M.",P's & Q's,1881,Fiction,,,,,33647
mdp.39015066071153,Hathi,"graf, Tolstoy, Leo,",The works of Leo Tolstoy ...,1928,Fiction,,,,,226258
uiuo.ark:/13960/t0jt08879,Hathi,"Braddon, M. E.",Like and unlike,1887,Fiction,,,,,66144
mdp.39015030736246,Hathi,"Cable, George Washington,",Bonaventure,1888,Fiction,,,,,99302
uc2.ark:/13960/t7mp5845m,Hathi,"Craik, Dinah Maria Mulock,",Lord Erlistoun;,1900,Fiction,,,,,141904
uc1.$b787124,Hathi,"Masefield, John,","Victorious Troy, or, The Hurrying Angel / | $c: by John Masefield.",1935,Fiction,,,,,103615
uc2.ark:/13960/t95719550,Hathi,"Williamson, C. N.",The botor chaperon,1907,Fiction,,,,,188885
njp.32101068166881,Hathi,"Cunningham, H. S.",Wheat and tares;,1890,Fiction,,,,,77191
uc1.b3322403,Hathi,"Hocking, Silas K.",Tregeagle's head,1890,Fiction,,,,,99277
mdp.39015031325999,Hathi,"Hurst, Fannie,","Appassionata, | $c: by Fannie Hurst.",1926,Fiction,,,,,112342
nyp.33433075900781,Hathi,"Reade, Charles,",The cloister and the hearth,1882,Fiction,,,,,347444
mdp.39015042856206,Hathi,"Wägner, Wilhelm,","Romances and epics of our northern ancestors, Norse, Celt and Teuton;",1906,Fiction,,,,,111205
uiuo.ark:/13960/t0xp7815w,Hathi,"Allen, Grant,",In all shades,1886,Fiction,,,,,46823
mdp.39015028725896,Hathi,"Lang, Andrew,",The red fairy book,1890,Fiction,,,,,146722
nyp.33433081587903,Hathi,"Brereton, F. S.",A gallant grenadier,1901,Fiction,,,,,118424
nyp.33433074944913,Hathi,"Graham, Winifred",Ezra the Mormon,1908,Fiction,,,,,82723
uc2.ark:/13960/t15m68w3h,Hathi,"Gaskell, Elizabeth Cleghorn,",A dark night's work and other tales,1890,Fiction,,,,,235749
mdp.39015011329896,Hathi,"Carpentier, Georges,",My fighting life,1920,Fiction,,,,,64877
uc2.ark:/13960/t0ks6wz4h,Hathi,"Black, William,",The beautiful wretch ;,1881,Fiction,,,,,46518
dul1.ark:/13960/t3hx21f7z,Hathi,"Newte, Horace W. C.",The master beast,1907,Fiction,,,,,67239
mdp.39015001983546,Hathi,"Linklater, Eric,",God likes them plain; | short stories.,1935,Fiction,,,,,113708
uc1.b4161965,Hathi,"Baker, Sarah S.",The little Swedish baron,1894,Fiction,,,,,46139
uc2.ark:/13960/t0cv4hf87,Hathi,"Gibbon, Charles,",Beyond compare,1888,Fiction,,,,,60983
uc2.ark:/13960/t6nz8362x,Hathi,"Gambier-Parry,",The spirit of the old folk,1913,Fiction,,,,,75924
uiuo.ark:/13960/t0ks7331q,Hathi,"Gray, Arnold.",Like lost sheep,1885,Fiction,,,,,64808
uc1.b4102471,Hathi,"MacDonald, George,",Donal Grant,1883,Fiction,,,,,266018
uc2.ark:/13960/t73t9h50s,Hathi,"Blackmore, R. D.",Alice Lorraine,1893,Fiction,,,,,238421
mdp.39015000630916,Hathi,"Lawrence, D. H. (David Herbert),","Kangaroo, | $c: by D. H. Lawrence.",1923,Fiction,,,,,183794
uc2.ark:/13960/t09w0ct58,Hathi,"Wratislaw, Albert Henry,",Sixty folk-tales from exclusively Slavonic sources,1889,Fiction,,,,,130704
uc2.ark:/13960/t78s4m548,Hathi,,The diamond fairy book,1897,Fiction,,,,,66693
mdp.39015063925740,Hathi,"Reid, Mayne,",The Vee-Boers;,1904,Fiction,,,,,41344
coo.31924088391010,Hathi,"Balzac, Honoré de,",Scenes from a Courtesan's life,1901,Fiction,,,,,170241
uc2.ark:/13960/t6154hd2j,Hathi,"Devereux, Blanche.",Star of Mercia;,1922,Fiction,,,,,46412
njp.32101067644573,Hathi,"Flecker, James Elroy,",The king of Alsander. --,1914,Fiction,,,,,79786
uc2.ark:/13960/t5db81995,Hathi,"A. L. O. E.,",Stories of the wars of the Jews,1900,Fiction,,,,,34782
uc2.ark:/13960/t3805123r,Hathi,"Hales, A. G.","McGlusky, the gold-seeker",1920,Fiction,,,,,104000
uc1.$b358727,Hathi,"Boothby, Guy Newell,",Bushigrams,1897,Fiction,,,,,60153
njp.32101066122431,Hathi,"Barnes-Grundy, Mabel.",A Thames camp,1902,Fiction,,,,,63014
njp.32101064753666,Hathi,"Ward, Humphry,",Cousin Philip,1919,Fiction,,,,,91194
uc2.ark:/13960/t48p5zf2j,Hathi,"Aimard, Gustave,",The Indian scout;,1910,Fiction,,,,,153139
uc1.$b307364,Hathi,"Graham, Harry,",Harry Graham / | $c: edited by E.V. Knox.,1934,Fiction,,,,,19007
uc1.$b244736,Hathi,"Macaulay, Rose, Dame.",Keeping up appearances / | $c: by Rose Macaulay.,1928,Fiction,,,,,101086
uc2.ark:/13960/t6ww7c41z,Hathi,"Yeo,",Soldier men,1917,Fiction,,,,,53179
wu.89098515026,Hathi,"Begbie, Harold,",The bed-book of happiness,1914,Fiction,,,,,120802
uc2.ark:/13960/t0js9km06,Hathi,"Stern, G. B.",Twos and threes,1916,Fiction,,,,,138009
nyp.33433074868278,Hathi,"Hocking, Joseph,",Fields of fair renown,1896,Fiction,,,,,158571
njp.32101063581902,Hathi,Etienne.,Strange tales from the fleet,1919,Fiction,,,,,35953
uc1.b3345826,Hathi,"Ruddock, Margot,",The lemon tree | $c: [by] Margot Ruddock; with an introduction by W.B. Yeats.,1937,Fiction,,,,,5745
inu.30000007695723,Hathi,"Le Fanu, Joseph Sheridan,",In a glass darkly,1886,Fiction,,,,,135447
ien.35556038054805,Hathi,"Ainsworth, William Harrison,",Rookwood,1902,Fiction,,,,,102397
uc1.$b379891,Hathi,"Stokes, Maive S. H.,",Indian fairy tales,1880,Fiction,,,,,138780
nyp.33433067291736,Hathi,"Ainsworth, William Harrison,",[Complete works.],1897,Fiction,,,,,69341
nyp.33433082451265,Hathi,"Macdonald, Alexander,",In the land of pearl and gold;,1907,Fiction,,,,,98307
mdp.39015063938461,Hathi,"Duchess,",Faith and unfaith,1887,Fiction,,,,,139148
nyp.33433074855457,Hathi,"Gale, Norman,",Barty's star,1903,Fiction,,,,,22034
mdp.39015051364886,Hathi,"Brown, Ivor John Carnegie,",Years of plenty,1915,Fiction,,,,,92481
nyp.33433074835616,Hathi,"Belden, Jessie Perry Van Zile,",The king's ward,1898,Fiction,,,,,14738
uc1.$b807257,Hathi,"Dillon, Emile Joseph,","Leaves from life, | $c: by E. J. Dillon ...",1932,Fiction,,,,,72396
njp.32101068605912,Hathi,"Wells, H. G.",In the days of the comet,1906,Fiction,,,,,96797
uc1.32106001965570,Hathi,"Allingham, Margery,","Sweet danger,",1933,Fiction,,,,,91780
uc1.$b100831,Hathi,"Farrell, James T. (James Thomas),",Fellow countrymen; | collected stories | $c: [by] James T. Farrell.,1937,Fiction,,,,,182936
nyp.33433075727036,Hathi,"Findlater, Mary,",A blind bird's nest,1907,Fiction,,,,,142538
njp.32101007059973,Hathi,"Fielding, Henry,",Amelia,1898,Fiction,,,,,121694
uiuo.ark:/13960/t44q8883r,Hathi,"Betham-Edwards, Matilda,",Next of kin wanted,1887,Fiction,,,,,52657
njp.32101062081276,Hathi,,"A ""Temporary gentleman"" in France",1916,Fiction,,,,,67489
uc2.ark:/13960/t3fx74c7k,Hathi,"James, Henry,",The beast in the jungle,1915,Fiction,,,,,22597
mdp.39015022622859,Hathi,"Pickthall, Marmaduke William,",The myopes,1907,Fiction,,,,,84251
uc2.ark:/13960/t2988603v,Hathi,"Forde, Gertrude.",A lady's tour in Corsica,1880,Fiction,,,,,54418
mdp.39015028004300,Hathi,"Whitehead, Charles,",Richard Savage,1896,Fiction,,,,,214613
njp.32101067707461,Hathi,"Blackwood, Algernon,",The bright messenger,1921,Fiction,,,,,147400
mdp.39015048452976,Hathi,"Ollivant, Alfred,",The brown mare,1916,Fiction,,,,,27640
mdp.39015033390199,Hathi,"de France, Marie,",French mediaeval romances from the lavs of Marie de France. | $c: tr. by Eugene Mason.,1924,Fiction,,,,,83362
uc1.b3834725,Hathi,"Eldershaw, M. Barnard.","Green memory, | $c: by M. Barnard Eldershaw ...",1931,Fiction,,,,,90123
inu.32000007757059,Hathi,"Krylov, Ivan Andreevich,",Krylof and his fables,1883,Fiction,,,,,65452
nyp.33433075728026,Hathi,"Fowler, Ellen Thorneycroft,",Concerning Isabel Carnaby,1898,Fiction,,,,,124402
mdp.39015031214029,Hathi,"Disraeli, Benjamin,",Contarini Fleming,1912,Fiction,,,,,170626
mdp.39015024573860,Hathi,"Körmendi, Ferenc,",Escape to life / | $c: by Ferenc Körmendi ; [translated from the Hungarian by E. I. Holt and M. L. Elting],1933,Fiction,,,,,117322
mdp.39015063539012,Hathi,"Hope, Anthony,",Phroso ... | $c: by Anthony Hope [pseud.],1925,Fiction,,,,,119214
uc1.b3933650,Hathi,"Merezhkovsky, Dmitry Sergeyevich,",The death of the gods,1901,Fiction,,,,,129807
uc2.ark:/13960/t7hq3vs69,Hathi,"Owen, Louise.",The real Lord Northcliffe,1922,Fiction,,,,,13226
njp.32101064726662,Hathi,"Nansen, Peter,",Love's trilogy,1906,Fiction,,,,,110922
mdp.39015026437684,Hathi,"Rasmussen, Vilhelm,",Child psychology,1920,Fiction,,,,,27688
mdp.39015073446091,Hathi,"Blatchford, Robert,",Tales for the marines,1901,Fiction,,,,,59874
uiuo.ark:/13960/t1gj04s97,Hathi,"Price, Alice.",A wilful young woman,1887,Fiction,,,,,51063
uc2.ark:/13960/t47p8ws3h,Hathi,"Craik, Dinah Maria Mulock,",The head of the family,1883,Fiction,,,,,221776
njp.32101064382888,Hathi,"Tharp, Theodore A.",The sword of Damocles,1880,Fiction,,,,,99316
uc2.ark:/13960/t4wh2jp9t,Hathi,"Crofton, Helen Rose Anne Milman,",From the heart of the rose,1901,Fiction,,,,,48059
inu.32000009350762,Hathi,"Maupassant, Guy de,",The novels and tales of Guy de Maupassant.,1926,Fiction,,,,,75686
pst.000016290648,Hathi,"Tey, Josephine,",The expensive halo / | $c: [by] Gordon Daviot [pseud.].,1931,Fiction,,,,,73119
uc2.ark:/13960/t75t3jw7b,Hathi,"Gingold, Hélène,",Seven stories,1893,Fiction,,,,,55357
uc1.$b244161,Hathi,"Powys, Theodore Francis,","The only penitent, | $c: by T. F. Powys.",1931,Fiction,,,,,16085
njp.32101071958878,Hathi,"Gorky, Maksim,",The individualists,1906,Fiction,,,,,37652
nyp.33433082548235,Hathi,"Henty, G. A.",Facing death;,1882,Fiction,,,,,104175
njp.32101067708527,Hathi,"Besant, Walter,",The orange girl,1921,Fiction,,,,,165881
nyp.33433087357756,Hathi,"Molesworth,",The rectory children,1889,Fiction,,,,,54332
mdp.39015031217022,Hathi,"Agate, James,","Gemel in London, | $c: by James Agate.",1930,Fiction,,,,,77152
nyp.33433074877949,Hathi,"Yorke, Curtis.",The world and Delia,1907,Fiction,,,,,88665
uc1.b4101598,Hathi,"Belloc, Hilaire,",The Great Inquiry (only authorised version),1903,Fiction,,,,,12521
uc2.ark:/13960/t6xw49g09,Hathi,"Harland, Henry,","Mademoiselle Miss, and other stories",1893,Fiction,,,,,42507
coo.31924016651402,Hathi,"Smollett, T.",Works,1900,Fiction,,,,,73863
uiuo.ark:/13960/t25b0r426,Hathi,"Russell, William Clark,",An ocean tragedy,1890,Fiction,,,,,77838
uc2.ark:/13960/t3610xt8m,Hathi,"Mackellar, Dorothea.",The little blue devil,1912,Fiction,,,,,121267
mdp.39015063915592,Hathi,"Beresford, J. D.",A candidate for truth,1912,Fiction,,,,,159929
wu.89003155561,Hathi,"Tynan, Katharine,",A little radiant girl,1915,Fiction,,,,,105505
uc2.ark:/13960/t6251hr7m,Hathi,"Monck, Frances Elizabeth Owen (Cole)",My Canadian leaves;,1891,Fiction,,,,,99905
umn.31951d03155388p,Hathi,"Dumas, Alexandre,",Twenty years after.,1930,Fiction,,,,,358901
uc2.ark:/13960/t0bv7hw20,Hathi,"Merrick, Leonard.",The house of Lynch,1907,Fiction,,,,,85126
uc2.ark:/13960/t6vx08v7d,Hathi,"Disraeli, Benjamin,",Venetia,1890,Fiction,,,,,208112
uc1.b3334259,Hathi,"Lethbridge, Mabel.","Fortune grass, | $c: by Mabel Lethbridge.",1934,Fiction,,,,,73157
nyp.33433082467196,Hathi,"Heckford, Sarah,",A lady trader in the Transvaal,1882,Fiction,,,,,157034
uc2.ark:/13960/t0ns0pj1j,Hathi,"Ford, Ford Madox,",The new Humpty-Dumpty,1912,Fiction,,,,,169637
inu.30000007172400,Hathi,"Wodehouse, P. G. (Pelham Grenville),",Jeeves omnibus.,1931,Fiction,,,,,266036
uiuo.ark:/13960/t59c7hn42,Hathi,"Tytler, Sarah,",Beauty and the beast,1884,Fiction,,,,,73466
uc1.31158006127723,Hathi,"Zola, Émile,","Germinal; or, Master and man",1914,Fiction,,,,,217293
njp.32101065705608,Hathi,"Reid, Forrest,",The gentle lover,1913,Fiction,,,,,88633
uc1.b3575563,Hathi,"Yeats, Jack Butler,","Sligo, | $c: by Jack B. Yeats.",1930,Fiction,,,,,41513
nc01.ark:/13960/t0ns1kh17,Hathi,"Ainsworth, William Harrison,",Windsor castle,1880,Fiction,,,,,156311
mdp.39015050998288,Hathi,"(Henry Major), Tomlinson, H. M.",All hands.,1937,Fiction,,,,,103494
uc2.ark:/13960/t0dv1d45p,Hathi,"Lang, Andrew,",The yellow fairy book,1894,Fiction,,,,,132117
uc2.ark:/13960/t5q817d5h,Hathi,,Reminiscences of a stonemason,1908,Fiction,,,,,74000
uc1.b4091142,Hathi,"Huxley, Aldous,","Little Mexican, & other stories, | $c: by Aldous Huxley",1924,Fiction,,,,,76422
mdp.39015063541562,Hathi,"Robertson, Mabel Nixon.","""The other side God's door""",1920,Fiction,,,,,35100
nyp.33433066630546,Hathi,"Surtees, Robert Smith,","Hawbuck Grange: or, The sporting adventures of Thomas Scott, esq",1885,Fiction,,,,,98038
njp.32101066456979,Hathi,"Cobban, J. Maclaren",The Red Sultan,1893,Fiction,,,,,48098
uc1.$b516745,Hathi,"Jones, Henry Festing,",Mount Eryx and other diversions of travel,1921,Fiction,,,,,95471
uc2.ark:/13960/t6639qv0n,Hathi,"Farjeon, B. L.",Great Porter square: a mystery,1885,Fiction,,,,,49881
mdp.39015038923283,Hathi,"Grimm, Jacob,",German popular stories,1913,Fiction,,,,,129248
nyp.33433074946934,Hathi,"Cobb, Thomas,",The judgment of Helen,1899,Fiction,,,,,64465
nyp.33433009367636,Hathi,"Austin, Alfred,",The garden that I love,1896,Fiction,,,,,44748
uc2.ark:/13960/t5x63qg54,Hathi,"Le Gallienne, Richard,",The book-bills of Narcissus;,1892,Fiction,,,,,32549
uc1.$b313689,Hathi,"Alverdes, Paul,","Changed men, | $c: by Paul Alverdes...",1933,Fiction,,,,,51376
uc2.ark:/13960/t5h99b96d,Hathi,"Potapenko, I. N.",A Russian priest,1891,Fiction,,,,,65547
nyp.33433074963822,Hathi,"De La Pasture, Henry,",Cornelius,1903,Fiction,,,,,158341
uc2.ark:/13960/t6348jh80,Hathi,"Mears, Madge.",The sheltered sex,1916,Fiction,,,,,82489
uiuo.ark:/13960/t10p1n63b,Hathi,"Duchess,",Nor wife nor maid,1892,Fiction,,,,,53876
inu.30000060903691,Hathi,"Ainsworth, William Harrison,","Auriol, or, The elixir of life",1898,Fiction,,,,,69712
mdp.49015001203299,Hathi,"Feuchtwanger, Lion,",Jew Süss; | a historical romance. | $c: [Translated from the German by Willa and Edwin Muir],1926,Fiction,,,,,188843
uc2.ark:/13960/t43r0x87j,Hathi,"Fielding, Henry,",Miscellanies,1902,Fiction,,,,,104627
uc2.ark:/13960/t39z97p67,Hathi,"Smedley, Frank E.","Frank Fairlegh; or, Scenes from the life of a private pupil",1899,Fiction,,,,,249326
uc1.b3578739,Hathi,"Cholmondeley, Mary,",A devotee,1897,Fiction,,,,,34021
uc2.ark:/13960/t5p846g0d,Hathi,"Dalziel, James,",In the first watch,1907,Fiction,,,,,73008
uc2.ark:/13960/t03x84d3j,Hathi,"Crofts, John.",Effie and her strange acquaintances,1886,Fiction,,,,,43310
uc2.ark:/13960/t5cc0zx3h,Hathi,"Young, Francis Brett,",The Red knight,1921,Fiction,,,,,143117
mdp.39015004650241,Hathi,"Montaigne, Michel de,","The essayes of Michael, lord of Montaigne / | $c: translated by John Florio.",1910,Fiction,,,,,242893
uc2.ark:/13960/t89g5kb8w,Hathi,"Westerman, Percy Francis,",The nameless island,1920,Fiction,,,,,80029
uc2.ark:/13960/t0gt5np3k,Hathi,"Douglas, George,",The new border tales,1895,Fiction,,,,,76551
nyp.33433075904908,Hathi,"Reade, Charles,",Singleheart and Doubleface;,1884,Fiction,,,,,49315
uc2.ark:/13960/t88g8jg3p,Hathi,"Holyoake, George Jacob,",Sixty years of an agitator's life,1900,Fiction,,,,,136051
mdp.39015063014073,Hathi,"Archibald, Norman,","Heaven high, hell deep, 1917-1918, | $c: Norman Archibald.",1935,Fiction,,,,,117061
njp.32101045808969,Hathi,,"The Lords' debate on the Finance bill, 1909",1909,Fiction,,,,,241252
njp.32101064919622,Hathi,"Mayor, F. M.",The third Miss Symons,1913,Fiction,,,,,35108
uc1.$b244924,Hathi,"Spring, Howard,",Rachel Rosing : | a novel / | $c: by Howard Spring.,1935,Fiction,,,,,114474
mdp.39015026477516,Hathi,"Grant, Elizabeth,",Memoirs of a Highland lady;,1911,Fiction,,,,,178288
umn.31951002001640k,Hathi,"Wodehouse, P. G. (Pelham Grenville),",Indiscretions of Archie.,1930,Fiction,,,,,80410
uc1.b4061813,Hathi,"Balzac, Honoré de,",Eugenie Grandet,1913,Fiction,,,,,92165
mdp.39015031010393,Hathi,"Adams, William Davenport,",The Witty and humorous of the English poets,1880,Fiction,,,,,107397
mdp.39015059433303,Hathi,"Tynan, Katharine,","Pat the adventurer, | $c: by Katharine Tynan.",1923,Fiction,,,,,76280
mdp.39015041019905,Hathi,"Hahn, Emily,","Affair, | $c: by Emily Hahn.",1935,Fiction,,,,,50768
nyp.33433006077402,Hathi,"Balzac, Honoré de,",At the sign of the cat and racket =,1895,Fiction,,,,,109226
uiuo.ark:/13960/t3st87z3z,Hathi,"Westall, William,",Roy of Roy's court,1892,Fiction,,,,,48265
uc2.ark:/13960/t9x05zh39,Hathi,,Yule-tide yarns,1899,Fiction,,,,,121854
uiuo.ark:/13960/t4nk40062,Hathi,"Riddell, J. H.,",Berna Boyle,1884,Fiction,,,,,60178
uc2.ark:/13960/t3513z331,Hathi,"Goncourt, Edmond de,",Renée Mauperin,1888,Fiction,,,,,86712
inu.32000002990176,Hathi,"Lester, Emma Service.",A vagabond voyage through Brittany,1915,Fiction,,,,,78100
njp.32101068152931,Hathi,"Haggard, H. Rider",She,1919,Fiction,,,,,131056
coo.31924084596026,Hathi,"Boothby, Guy Newell,",A lost endeavour,1914,Fiction,,,,,44136
uc2.ark:/13960/t1mg7j63w,Hathi,"Lowis, Cecil Champain,",Fascination,1913,Fiction,,,,,110556
mdp.39015031468500,Hathi,"Thorpe, Benjamin,",Yule-tide stories,1880,Fiction,,,,,266188
nyp.33433074902796,Hathi,"Macquoid, Katharine S.",The story of Lois,1898,Fiction,,,,,94040
uiuo.ark:/13960/t6640c66t,Hathi,"Riddell, J. H.,",The senior partner,1881,Fiction,,,,,73578
nyp.33433074828942,Hathi,"Baxley, Claude.",Comrades,1899,Fiction,,,,,95623
uc1.$b803912,Hathi,"Stacpoole, H. De Vere","Death, the knight, and the lady",1897,Fiction,,,,,37590
inu.32000002882506,Hathi,"Machen, Arthur,",The Caerleon edition of the works of Arthur Machen.,1923,Fiction,,,,,75642
mdp.39015031219630,Hathi,"Russell, Leonard,",Parody party,1936,Fiction,,,,,57917
uc2.ark:/13960/t78s4pv3k,Hathi,"Raymond, Adolphus.",Amongst the aristocracy of the Ghetto (les nouveaux riches),1921,Fiction,,,,,129517
njp.32101037077573,Hathi,"Fenn, George Manville,",The white virgin,1894,Fiction,,,,,77071
uc2.ark:/13960/t86h4gf3m,Hathi,"France, Anatole,",Thais,1920,Fiction,,,,,62502
inu.30000114332251,Hathi,"Rickert, Edith,",Folly,1906,Fiction,,,,,98948
mdp.39015063946365,Hathi,"Phillpotts, Eden,",The judge's chair,1914,Fiction,,,,,111307
uva.x002450454,Hathi,"Lablache, Fanny,",Starlight stories,1884,Fiction,,,,,54355
ncs1.ark:/13960/t9765t58f,Hathi,"Oppenheim, E. Phillips",The postmaster of Market Deignton,1911,Fiction,,,,,112070
mdp.39015083385156,Hathi,"Monro, W. D.",Stories of Indian gods & heroes,1911,Fiction,,,,,78020
wu.89099490245,Hathi,Petronius Arbiter.,Petronius (Trimalchio's Banquet),1905,Fiction,,,,,33957
mdp.39015067306962,Hathi,"Boccaccio, Giovanni,",The Decameron preserved to posterity,1909,Fiction,,,,,100808
mdp.39015046359942,Hathi,"(Herbert George), Wells, H. G.",The short stories of H. G. Wells.,1927,Fiction,,,,,420650
nyp.33433068179898,Hathi,"Lang, Andrew,",The book of dreams and ghosts,1899,Fiction,,,,,96353
nyp.33433074868955,Hathi,"Hyatt, Stanley Portal,",The end of the road,1909,Fiction,,,,,104379
mdp.39015011231423,Hathi,"Surtees, Robert Smith,",Jorrocks's jaunts and jollities,1903,Fiction,,,,,95258
mdp.39015031385977,Hathi,"Marriott, Charles,",Davenport,1915,Fiction,,,,,118435
mdp.39076007044808,Hathi,"Sienkiewicz, Henryk,",Quo vadis?,1896,Fiction,,,,,127610
uc2.ark:/13960/t8jd4qs9z,Hathi,"Norris, Frank,",Shanghaied,1899,Fiction,,,,,54797
uc2.ark:/13960/t5fb5090k,Hathi,"Kaye-Smith, Sheila,",Green apple harvest,1920,Fiction,,,,,133208
mdp.39015063944097,Hathi,"Houstoun,",Letters and reminiscences of the Rev. John Mitford,1891,Fiction,,,,,83101
inu.30000009673132,Hathi,"Walker, William Sylvester,",When the mopoke calls,1898,Fiction,,,,,75704
uc2.ark:/13960/t5db7z21z,Hathi,"Zangwill, Israel,",The premier and the painter,1893,Fiction,,,,,305684
wu.89006523229,Hathi,"Thompson, Leigh.",The lion and the adder,1918,Fiction,,,,,89728
njp.32101065701987,Hathi,"Price, Eleanor C.",Miss Latimer of Bryans,1893,Fiction,,,,,55994
uc1.$b599987,Hathi,"Danilevskïĭ, Grigovïĭ Petrovich,",Moscow in flames,1917,Fiction,,,,,108835
mdp.39015088611226,Hathi,,The children's Shakespeare,1909,Fiction,,,,,17021
coo.31924029890195,Hathi,"Hartland, Edwin Sidney,",English fairy and other folk tales,1906,Fiction,,,,,95870
uc2.ark:/13960/t5n874q7x,Hathi,"Fenn, George Manville,",Old gold,1900,Fiction,,,,,108410
wu.89006405906,Hathi,"O'Sullivan, Vincent,",Sentiment,1913,Fiction,,,,,103528
uiuo.ark:/13960/t10p1q20x,Hathi,"Winter, John Strange,","Cavalry life, or, Sketches and stories in barracks and out",1881,Fiction,,,,,77258
mdp.39015002580093,Hathi,"Carlyle, Thomas,","On heroes, hero-worship & the heroic in history. | $c: By Thomas Carlyle. With biographical introduction by Hannaford Bennett.",1923,Fiction,,,,,55505
wu.89005039953,Hathi,"Hume, Fergus,",The black patch,1906,Fiction,,,,,100375
mdp.39015030740792,Hathi,"Coulton, G. G.",Friar's lantern,1906,Fiction,,,,,73944
uc2.ark:/13960/t4nk3dm0t,Hathi,"Debenham, Mary H.",Patteson of the isles,1921,Fiction,,,,,51847
uc2.ark:/13960/t6057s29k,Hathi,"Quiller-Couch, Arthur,",News from the duchy,1913,Fiction,,,,,104497
mdp.39015001533705,Hathi,"Bates, H. E. (Herbert Ernest),","The woman who had imagination and other stories, | $c: by H. E. Bates.",1934,Fiction,,,,,78557
nyp.33433075765705,Hathi,"Pemberton, Max,",Jewel mysteries I have known,1894,Fiction,,,,,75935
uc1.$b236159,Hathi,"Davies, Rhys,","The things men do; | short stories, | $c: by Rhys Davies.",1936,Fiction,,,,,53873
uc1.32106002018767,Hathi,"Underhill, Evelyn,",The lost word,1907,Fiction,,,,,87730
mdp.39015073480827,Hathi,"Henty, G. A.","With Wolfe in Canada, or, The winning of a continent",1887,Fiction,,,,,165293
umn.319510020966623,Hathi,"Woodward, William Harrison,",Elena.,1929,Fiction,,,,,90243
mdp.39015005601482,Hathi,"Smith, Rowland,","The Greek romances of Heliodorus, Longus, and Achilles Tatius",1901,Fiction,,,,,264705
mdp.39015062401586,Hathi,"Treble, Henry Arthur.","English prose narrative, descriptive and dramatic",1916,Fiction,,,,,166056
uiuo.ark:/13960/t1pg29s78,Hathi,"Panton, J. E.",Having and holding,1890,Fiction,,,,,48365
uva.x000494528,Hathi,"Gautier, Théophile,",[Works of Gautier],1909,Fiction,,,,,159548
mdp.39015063959772,Hathi,"Wedmore, Frederick,",Brenda walks on,1916,Fiction,,,,,82856
uc1.b3578332,Hathi,"Crane, Stephen,",Last words,1902,Fiction,,,,,89608
nyp.33433075861207,Hathi,"Zangwill, Louis,",One's womenkind,1902,Fiction,,,,,147919
uc2.ark:/13960/t55d8qv6p,Hathi,"Dowdall, Mary Frances Harriet Borthwick,",Joking apart,1914,Fiction,,,,,68925
mdp.39015059436116,Hathi,"Thompson, Sylvia,",The battle of the horizons / | $c: by Sylvia Thompson.,1928,Fiction,,,,,108015
mdp.39015010803388,Hathi,"Dickens, Charles,",Great expectations,1904,Fiction,,,,,356497
njp.32101064722034,Hathi,"Strang, Herbert",A hero of Liége,1914,Fiction,,,,,58021
uc2.ark:/13960/t17m05g6p,Hathi,"Forsyth, Archibald.",Rapara,1897,Fiction,,,,,91003
inu.32000011401025,Hathi,"Lyulph,",Shakespeare,1899,Fiction,,,,,30306
uc1.b3322425,Hathi,Author of Told in the verandah.,"A black prince, and other stories",1893,Fiction,,,,,61066
mdp.39015021071926,Hathi,"Crawford, F. Marion",The witch of Prague,1891,Fiction,,,,,162010
uiuo.ark:/13960/t0ns1cp9v,Hathi,"Schlötel, A. E.",Who is Vera?,1888,Fiction,,,,,77271
njp.32101067178929,Hathi,"Trollope, Anthony,",Castle Richmond,1906,Fiction,,,,,241928
uc2.ark:/13960/t09w0f079,Hathi,"Downey, Edmund,",Brayhard;,1890,Fiction,,,,,83295
uc2.ark:/13960/t8mc8tj6d,Hathi,"Horn, Holloway.",Half-caste,1920,Fiction,,,,,88902
nyp.33433074950530,Hathi,"Hine, Muriel.",The hidden valley,1919,Fiction,,,,,148473
mdp.39015078554741,Hathi,"Defoe, Daniel,",The life and adventures of Robinson Crusoe,1880,Fiction,,,,,276792
inu.30000118485840,Hathi,"Hartland, Edwin Sidney,",Gloucestershire,1892,Fiction,,,,,23163
uc2.ark:/13960/t6m04148m,Hathi,"Turner, Ethel,",The little duchess,1896,Fiction,,,,,25831
mdp.39015063760287,Hathi,"Stevenson, George,",Jenny Cartwright,1914,Fiction,,,,,147161
uc2.ark:/13960/t19k47892,Hathi,"Crompton, Richmal,",William / | $c: by Richmal Crompton ; illustrated by Thomas Henry.,1900,Fiction,,,,,84601
